  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 136   25    0   70.59  50.00    12     17   24      6     25    25   100.00
 137   30    0   25.00  17.24     5     20   29     19     30    30   100.00
 138    7    0   75.00  50.00     3      4    6      3      7     7   100.00
 139    4    0  100.00  66.67     2      2    3      0      4     4   100.00
 140    5    0   75.00  75.00     3      4    4      1      5     5   100.00
 141   13    0   77.78  58.33     7      9   12      2     13    13   100.00
 142   24    0   66.67  52.17    12     18   23      6     24    24   100.00
 143   20    0   85.71  63.16    12     14   19      2     20    20   100.00
 144    7    0   60.00  50.00     3      5    6      2      7     7   100.00
 145   14    0   72.73  61.54     8     11   13      3     14    14   100.00
 146   16    0   75.00  60.00     9     12   15      3     16    16   100.00
 147   29    0   33.33  17.86     5     15   28     17     29    29   100.00
 148   26    0   50.00  32.00     8     16   25     13     26    26   100.00
 149   24    0   55.56  43.48    10     18   23      8     24    24   100.00
 150   21    0   33.33  30.00     6     18   20     14     21    21   100.00
 151    9    0  100.00  87.50     7      7    8      0      9     9   100.00
 152   24    0   43.75  30.43     7     16   23     13     24    24   100.00
 153   18    0   58.33  41.18     7     12   17      5     18    18   100.00
 154   14    0   80.00  61.54     8     10   13      2     14    14   100.00
 155   17    0   50.00  37.50     6     12   16      9     17    17   100.00
 156   19    0   76.92  55.56    10     13   18      5     19    19   100.00
 157   20    0   42.86  31.58     6     14   19     10     20    20   100.00
 158   22    0   53.85  33.33     7     13   21      8     22    22   100.00
 159   11    0   55.56  50.00     5      9   10      4     11    11   100.00
 160   22    0   46.67  33.33     7     15   21     10     22    22   100.00
 161   27    0   45.00  34.62     9     20   26     11     27    27   100.00
 162   18    0   54.55  35.29     6     11   17      8     18    18   100.00
 163   19    0   50.00  38.89     7     14   18      8     19    19   100.00
 164   21    0   52.94  45.00     9     17   20      9     21    21   100.00
 165   15    0   55.56  35.71     5      9   14      4     15    15   100.00
 166   10    0   57.14  44.44     4      7    9      4     10    10   100.00
 167    8    0   85.71  85.71     6      7    7      1      8     8   100.00
 168    8    0  100.00  71.43     5      5    7      0      8     8   100.00
 169   19    0   78.57  61.11    11     14   18      4     19    19   100.00
 170   12    0  100.00  63.64     7      7   11      0     12    12   100.00
 171    8    0   83.33  71.43     5      6    7      1      8     8   100.00
 172   17    0   50.00  31.25     5     10   16      7     17    17   100.00
 173   15    0   72.73  57.14     8     11   14      3     15    15   100.00
 174   15    0   72.73  57.14     8     11   14      3     15    15   100.00
 175   22    0   40.00  28.57     6     15   21     11     22    22   100.00
 176   18    0   50.00  35.29     6     12   17      7     18    18   100.00
 177   17    0   70.00  43.75     7     10   16      3     17    17   100.00
 178   26    0   47.06  32.00     8     17   25     12     26    26   100.00
 179    9    0  100.00  62.50     5      5    8      0      9     9   100.00
 180   12    0   87.50  63.64     7      8   11      1     12    12   100.00
 181   22    0   62.50  47.62    10     16   21      8     22    22   100.00
 182   18    0   66.67  47.06     8     12   17      4     18    18   100.00
 183   31    0   55.00  36.67    11     20   30     14     31    31   100.00
 184   29    0   29.41  17.86     5     17   28     16     29    29   100.00
 185    8    0   25.00  14.29     1      4    7      4      8     8   100.00
 186   16    0   58.33  46.67     7     12   15      6     16    16   100.00
